customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,payment_method,churn
CUST-004301,47,84.82,4390.62,One year,Fiber optic,Yes,Mailed check,0
CUST-004302,9,64.54,626.62,Two year,Fiber optic,Yes,Credit card,0
CUST-004303,2,53.92,169.21,One year,Fiber optic,No,Mailed check,1
CUST-004304,48,85.88,4410.79,Two year,Fiber optic,Yes,Mailed check,0
CUST-004305,55,60.68,3426.31,Two year,Fiber optic,Yes,Bank transfer,0
CUST-004306,53,41.05,2225.21,Month-to-month,No,Yes,Mailed check,0
CUST-004307,57,82.99,4638.25,One year,DSL,No,Credit card,0
CUST-004308,57,63.08,3564.08,Month-to-month,No,No,Electronic check,0
CUST-004309,43,79.67,3543.88,Month-to-month,Fiber optic,No,Mailed check,1
CUST-004310,37,51.38,1948.19,Month-to-month,DSL,No,Electronic check,1
CUST-004311,61,28.73,1886.39,Month-to-month,No,No,Electronic check,0
CUST-004312,25,117.05,2974.18,Month-to-month,No,Yes,Electronic check,0
CUST-004313,7,111.4,873.63,One year,No,No,Mailed check,0
CUST-004314,54,91.51,4614.3,Month-to-month,No,No,Electronic check,1
CUST-004315,19,53.37,1101.66,Month-to-month,Fiber optic,No,Credit card,1
CUST-004316,70,55.99,4085.28,Month-to-month,DSL,No,Bank transfer,0
CUST-004317,29,106.47,3350.14,Month-to-month,DSL,No,Credit card,1
CUST-004318,61,54.39,3546.11,Two year,No,Yes,Credit card,0
CUST-004319,3,46.02,191.36,Month-to-month,No,No,Credit card,0
CUST-004320,47,121.17,6057.71,Month-to-month,No,No,Mailed check,0
CUST-004321,32,63.57,2161.79,Two year,No,Yes,Credit card,0
CUST-004322,33,118.05,4167.14,Two year,Fiber optic,Yes,Mailed check,0
CUST-004323,19,23.05,418.51,One year,DSL,No,Credit card,0
CUST-004324,69,80.55,5328.15,One year,DSL,No,Electronic check,0
CUST-004325,28,127.13,3453.98,Month-to-month,Fiber optic,No,Credit card,0
CUST-004326,61,65.89,4344.79,One year,Fiber optic,Yes,Mailed check,0
CUST-004327,30,57.08,1700.2,Month-to-month,DSL,No,Bank transfer,0
CUST-004328,3,29.97,116.14,Month-to-month,No,Yes,Mailed check,1
CUST-004329,63,97.47,6240.18,Month-to-month,Fiber optic,No,Electronic check,0
CUST-004330,13,41.9,550.07,One year,DSL,Yes,Mailed check,0
CUST-004331,19,62.16,1266.77,Month-to-month,No,Yes,Bank transfer,0
CUST-004332,61,27.96,1549.14,Month-to-month,Fiber optic,No,Electronic check,1
CUST-004333,64,111.71,6833.46,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-004334,66,99.65,6742.69,One year,Fiber optic,No,Credit card,0
CUST-004335,30,64.05,1862.35,Month-to-month,Fiber optic,Yes,Electronic check,1
CUST-004336,54,30.38,1779.17,Month-to-month,DSL,No,Bank transfer,1
CUST-004337,23,111.08,2672.02,Month-to-month,Fiber optic,Yes,Mailed check,1
CUST-004338,53,54.02,3082.31,One year,Fiber optic,No,Mailed check,0
CUST-004339,36,31.84,1199.31,Month-to-month,No,Yes,Mailed check,0
CUST-004340,3,15.0,59.96,Two year,No,No,Mailed check,1
CUST-004341,30,45.62,1343.78,Month-to-month,DSL,Yes,Bank transfer,0
CUST-004342,33,21.36,760.01,Month-to-month,No,No,Credit card,0
CUST-004343,18,46.32,899.41,Month-to-month,DSL,No,Mailed check,1
CUST-004344,26,87.33,2603.75,Month-to-month,DSL,Yes,Electronic check,0
CUST-004345,36,53.74,2070.66,Month-to-month,Fiber optic,Yes,Electronic check,1
CUST-004346,3,75.67,296.67,Month-to-month,No,Yes,Bank transfer,1
CUST-004347,10,43.3,483.19,Two year,No,Yes,Credit card,0
CUST-004348,55,66.96,3828.62,Month-to-month,No,No,Electronic check,0
CUST-004349,25,122.63,3373.7,Month-to-month,DSL,No,Bank transfer,1
CUST-004350,43,54.55,2558.62,Month-to-month,DSL,No,Electronic check,0
CUST-004351,40,76.53,3112.44,Month-to-month,DSL,No,Electronic check,0
CUST-004352,39,18.03,677.53,Month-to-month,Fiber optic,Yes,Credit card,0
CUST-004353,29,110.6,3010.53,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-004354,34,50.68,1672.86,Month-to-month,DSL,Yes,Mailed check,0
CUST-004355,59,96.52,5619.61,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-004356,69,61.3,4614.1,Two year,Fiber optic,No,Credit card,0
CUST-004357,18,83.35,1703.91,One year,Fiber optic,Yes,Credit card,0
CUST-004358,48,85.13,4371.65,Two year,Fiber optic,Yes,Credit card,0
CUST-004359,69,51.43,3821.34,Month-to-month,DSL,Yes,Electronic check,0
CUST-004360,0,97.76,94.3,Two year,Fiber optic,No,Electronic check,1
CUST-004361,56,42.23,2224.76,Month-to-month,Fiber optic,Yes,Credit card,0
CUST-004362,35,88.34,3020.12,Month-to-month,DSL,No,Bank transfer,0
CUST-004363,69,53.29,3351.02,Two year,DSL,No,Mailed check,0
CUST-004364,41,75.49,2993.86,Month-to-month,No,No,Electronic check,1
CUST-004365,60,51.14,3040.64,Month-to-month,Fiber optic,No,Credit card,1
CUST-004366,11,66.5,804.64,Two year,DSL,No,Credit card,0
CUST-004367,10,32.76,362.79,One year,Fiber optic,No,Electronic check,0
CUST-004368,66,72.43,4685.26,Month-to-month,Fiber optic,No,Mailed check,1
CUST-004369,37,66.33,2592.07,Month-to-month,DSL,No,Mailed check,1
CUST-004370,40,48.8,1933.55,Month-to-month,DSL,No,Mailed check,0
CUST-004371,12,63.35,823.95,Two year,No,Yes,Mailed check,0
CUST-004372,16,69.02,1108.22,Month-to-month,Fiber optic,No,Mailed check,1
CUST-004373,58,46.51,2893.42,Month-to-month,DSL,No,Mailed check,0
CUST-004374,21,61.14,1346.42,Month-to-month,Fiber optic,No,Credit card,0
CUST-004375,42,34.83,1548.68,Two year,Fiber optic,No,Credit card,0
CUST-004376,22,135.37,2924.22,One year,Fiber optic,No,Electronic check,0
CUST-004377,18,96.77,1854.73,Month-to-month,DSL,No,Bank transfer,1
CUST-004378,11,73.19,903.45,Two year,DSL,No,Bank transfer,0
CUST-004379,66,100.16,6025.13,Month-to-month,DSL,No,Mailed check,1
CUST-004380,67,15.0,1079.57,Two year,No,No,Electronic check,0
CUST-004381,8,15.0,126.57,Month-to-month,Fiber optic,Yes,Credit card,1
CUST-004382,25,53.02,1393.09,Month-to-month,No,Yes,Mailed check,0
CUST-004383,40,23.64,1056.01,Month-to-month,DSL,No,Electronic check,0
CUST-004384,27,57.9,1698.66,Two year,Fiber optic,Yes,Credit card,0
CUST-004385,51,71.17,3425.12,Two year,Fiber optic,Yes,Credit card,0
CUST-004386,18,92.61,1743.97,One year,Fiber optic,No,Mailed check,0
CUST-004387,4,30.85,163.77,Month-to-month,Fiber optic,No,Mailed check,0
CUST-004388,24,76.99,1846.12,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-004389,43,65.43,2827.19,Month-to-month,DSL,Yes,Electronic check,0
CUST-004390,13,75.43,1035.47,Month-to-month,DSL,No,Electronic check,1
CUST-004391,58,49.41,2998.09,Month-to-month,Fiber optic,No,Mailed check,1
CUST-004392,0,106.49,98.31,One year,DSL,No,Mailed check,1
CUST-004393,4,61.89,319.16,One year,DSL,Yes,Electronic check,0
CUST-004394,36,118.23,4238.13,Two year,No,No,Electronic check,0
CUST-004395,36,41.29,1526.8,Month-to-month,DSL,No,Credit card,0
CUST-004396,21,87.28,1898.68,Month-to-month,Fiber optic,No,Credit card,0
CUST-004397,18,63.21,1237.0,Month-to-month,No,No,Mailed check,0
CUST-004398,5,55.17,330.66,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-004399,47,83.97,4320.82,One year,DSL,No,Electronic check,0
CUST-004400,27,56.02,1646.3,One year,Fiber optic,No,Credit card,0
CUST-004401,8,15.0,129.63,Month-to-month,Fiber optic,No,Credit card,0
CUST-004402,28,15.0,464.7,Month-to-month,Fiber optic,No,Electronic check,0
CUST-004403,67,103.17,7127.78,Two year,Fiber optic,No,Electronic check,0
CUST-004404,18,101.91,1952.69,Month-to-month,No,No,Mailed check,1
CUST-004405,64,121.62,8240.58,Month-to-month,DSL,No,Electronic check,0
CUST-004406,18,64.47,1161.24,One year,DSL,No,Mailed check,0
CUST-004407,13,26.22,341.77,One year,Fiber optic,No,Bank transfer,0
CUST-004408,18,52.41,997.08,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-004409,23,65.34,1520.68,Two year,Fiber optic,No,Electronic check,0
CUST-004410,8,34.79,345.56,Two year,DSL,Yes,Mailed check,0
CUST-004411,42,114.46,4733.57,Month-to-month,DSL,Yes,Credit card,0
CUST-004412,24,132.19,3311.28,Month-to-month,Fiber optic,No,Credit card,0
CUST-004413,51,79.35,4165.72,One year,No,Yes,Bank transfer,0
CUST-004414,35,64.67,2471.6,One year,DSL,No,Bank transfer,0
CUST-004415,31,26.15,795.22,Month-to-month,No,Yes,Electronic check,0
CUST-004416,33,111.39,3482.09,Month-to-month,Fiber optic,No,Credit card,0
CUST-004417,11,67.29,863.77,One year,DSL,No,Mailed check,0
CUST-004418,51,56.33,2940.7,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-004419,7,79.44,661.21,Month-to-month,DSL,No,Mailed check,0
CUST-004420,51,47.43,2571.93,Month-to-month,Fiber optic,No,Electronic check,0
CUST-004421,71,69.41,5254.61,Month-to-month,DSL,Yes,Bank transfer,0
CUST-004422,55,21.73,1193.67,Two year,Fiber optic,No,Bank transfer,0
CUST-004423,32,97.61,3116.7,One year,DSL,Yes,Bank transfer,0
CUST-004424,22,61.87,1280.93,Month-to-month,No,No,Credit card,1
CUST-004425,62,99.76,5972.48,Two year,No,No,Credit card,0
CUST-004426,18,58.97,1123.83,Month-to-month,Fiber optic,No,Mailed check,1
CUST-004427,34,60.91,2057.22,Month-to-month,Fiber optic,No,Mailed check,0
CUST-004428,55,28.63,1511.85,Month-to-month,No,No,Electronic check,0
CUST-004429,66,87.79,5896.94,One year,DSL,Yes,Credit card,0
CUST-004430,66,38.72,2768.78,One year,No,No,Electronic check,0
CUST-004431,6,50.41,351.86,One year,Fiber optic,Yes,Electronic check,0
CUST-004432,64,65.03,3987.62,Month-to-month,No,No,Bank transfer,0
CUST-004433,8,68.64,657.03,Month-to-month,DSL,No,Credit card,0
CUST-004434,42,15.0,620.03,Month-to-month,DSL,No,Mailed check,0
CUST-004435,66,58.08,4178.9,Two year,DSL,No,Electronic check,0
CUST-004436,47,88.86,4209.02,Month-to-month,DSL,Yes,Electronic check,0
CUST-004437,68,53.65,3720.93,One year,DSL,Yes,Credit card,0
CUST-004438,24,58.26,1570.12,One year,No,No,Bank transfer,0
CUST-004439,22,69.87,1498.46,Month-to-month,DSL,Yes,Mailed check,0
CUST-004440,23,61.22,1392.16,Month-to-month,DSL,No,Credit card,1
CUST-004441,25,34.08,871.73,Month-to-month,DSL,No,Electronic check,0
CUST-004442,49,63.91,3173.12,One year,Fiber optic,No,Bank transfer,0
CUST-004443,32,94.82,3542.5,Two year,Fiber optic,No,Mailed check,0
CUST-004444,53,33.46,1726.85,Month-to-month,DSL,No,Electronic check,0
CUST-004445,29,53.77,1507.78,Two year,Fiber optic,No,Credit card,0
CUST-004446,22,23.55,516.33,Month-to-month,No,No,Credit card,0
CUST-004447,13,93.24,1320.53,Month-to-month,DSL,No,Credit card,0
CUST-004448,39,62.23,2550.41,Two year,Fiber optic,No,Electronic check,1
CUST-004449,64,39.49,2476.35,Two year,Fiber optic,Yes,Bank transfer,0
CUST-004450,61,67.77,4206.03,Month-to-month,Fiber optic,No,Mailed check,0
CUST-004451,18,28.89,602.34,One year,No,No,Mailed check,0
CUST-004452,34,34.0,1191.92,Two year,No,No,Electronic check,0
CUST-004453,50,21.2,1098.35,One year,Fiber optic,No,Bank transfer,0
CUST-004454,44,33.0,1625.09,One year,Fiber optic,No,Credit card,0
CUST-004455,4,105.72,510.15,Month-to-month,DSL,Yes,Electronic check,1
CUST-004456,42,43.01,1778.69,Month-to-month,Fiber optic,Yes,Bank transfer,0
CUST-004457,2,78.99,231.4,One year,Fiber optic,No,Bank transfer,0
CUST-004458,8,39.91,349.72,Month-to-month,DSL,No,Bank transfer,1
CUST-004459,47,87.79,3830.07,Month-to-month,No,No,Mailed check,0
CUST-004460,7,34.22,275.63,Month-to-month,Fiber optic,No,Electronic check,0
CUST-004461,24,66.18,1672.37,Month-to-month,DSL,No,Credit card,0
CUST-004462,42,66.59,2836.57,Month-to-month,No,No,Bank transfer,0
CUST-004463,47,134.83,6552.12,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-004464,32,83.91,2804.86,Month-to-month,DSL,Yes,Bank transfer,0
CUST-004465,6,47.21,308.74,Month-to-month,Fiber optic,No,Mailed check,1
CUST-004466,57,85.55,5033.6,Two year,No,No,Mailed check,0
CUST-004467,68,129.15,9159.87,One year,No,Yes,Bank transfer,0
CUST-004468,63,16.11,948.76,Month-to-month,DSL,No,Credit card,0
CUST-004469,53,39.73,2302.11,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-004470,28,57.89,1575.16,Month-to-month,No,No,Electronic check,1
CUST-004471,63,52.49,3168.01,One year,No,No,Electronic check,0
CUST-004472,35,55.02,2000.62,One year,DSL,Yes,Bank transfer,0
CUST-004473,9,25.87,265.65,One year,Fiber optic,No,Electronic check,1
CUST-004474,61,107.12,6899.6,One year,No,No,Credit card,0
CUST-004475,23,22.32,550.75,Month-to-month,DSL,Yes,Mailed check,1
CUST-004476,67,58.99,3907.32,Month-to-month,Fiber optic,No,Mailed check,1
CUST-004477,26,96.37,2616.25,Month-to-month,Fiber optic,No,Electronic check,0
CUST-004478,62,64.09,3974.02,Month-to-month,Fiber optic,No,Mailed check,0
CUST-004479,38,35.62,1401.21,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-004480,33,24.54,837.21,One year,DSL,Yes,Credit card,0
CUST-004481,21,58.1,1245.93,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-004482,60,42.29,2534.85,One year,DSL,No,Bank transfer,0
CUST-004483,4,71.16,322.84,Month-to-month,No,Yes,Mailed check,1
CUST-004484,33,22.96,812.92,Month-to-month,Fiber optic,No,Mailed check,0
CUST-004485,26,89.39,2449.47,One year,DSL,No,Credit card,0
CUST-004486,39,68.47,2422.8,Month-to-month,No,No,Bank transfer,0
CUST-004487,18,70.7,1396.48,Month-to-month,Fiber optic,No,Credit card,1
CUST-004488,47,108.23,5181.38,Month-to-month,DSL,No,Bank transfer,1
CUST-004489,27,51.87,1384.23,One year,DSL,No,Electronic check,1
CUST-004490,13,43.23,574.13,Month-to-month,Fiber optic,No,Mailed check,1
CUST-004491,14,48.57,703.44,Two year,No,Yes,Mailed check,0
CUST-004492,50,59.22,2879.75,Two year,DSL,No,Mailed check,0
CUST-004493,18,62.27,1135.99,Two year,No,Yes,Credit card,1
CUST-004494,22,40.08,1000.2,Month-to-month,DSL,Yes,Mailed check,0
CUST-004495,45,15.0,702.8,One year,Fiber optic,Yes,Electronic check,0
CUST-004496,23,48.17,1273.83,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-004497,27,75.79,2146.21,Two year,DSL,No,Mailed check,0
CUST-004498,17,69.09,1279.6,Month-to-month,No,No,Electronic check,1
CUST-004499,24,100.99,2413.49,Month-to-month,DSL,No,Credit card,0
CUST-004500,49,123.66,6131.28,Month-to-month,No,No,Credit card,0
CUST-004501,38,87.78,3409.44,Two year,DSL,Yes,Credit card,0
CUST-004502,71,106.48,7903.93,Two year,DSL,Yes,Mailed check,0
CUST-004503,55,88.0,4915.99,Month-to-month,No,Yes,Credit card,0
CUST-004504,1,116.3,236.68,Month-to-month,Fiber optic,No,Mailed check,1
CUST-004505,27,120.53,3427.96,One year,DSL,Yes,Credit card,0
CUST-004506,20,93.53,1934.49,Two year,Fiber optic,No,Credit card,1
CUST-004507,42,86.19,3631.05,One year,DSL,No,Electronic check,0
CUST-004508,19,58.84,1137.5,Month-to-month,No,No,Mailed check,0
CUST-004509,69,63.76,4704.72,One year,DSL,No,Bank transfer,0
CUST-004510,21,54.86,1188.78,Two year,Fiber optic,No,Electronic check,0
CUST-004511,37,83.64,3230.49,Month-to-month,DSL,Yes,Credit card,0
CUST-004512,8,43.39,387.45,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-004513,65,59.27,4119.44,Month-to-month,No,Yes,Electronic check,0
CUST-004514,65,15.0,891.59,Month-to-month,No,No,Credit card,0
CUST-004515,57,116.69,6870.7,One year,Fiber optic,Yes,Electronic check,0
CUST-004516,25,58.39,1422.78,Month-to-month,DSL,No,Mailed check,0
CUST-004517,4,78.67,401.02,Month-to-month,DSL,No,Electronic check,1
CUST-004518,51,108.73,5612.72,Month-to-month,No,No,Electronic check,1
CUST-004519,30,74.01,2124.68,Two year,DSL,No,Bank transfer,0
CUST-004520,71,108.33,7931.46,Two year,Fiber optic,Yes,Electronic check,0
CUST-004521,50,27.75,1431.0,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-004522,38,136.92,5278.2,One year,No,No,Electronic check,1
CUST-004523,71,97.61,6991.41,Month-to-month,Fiber optic,Yes,Credit card,0
CUST-004524,57,71.28,4167.4,Two year,Fiber optic,Yes,Credit card,0
CUST-004525,33,107.75,3879.41,One year,No,Yes,Mailed check,0
CUST-004526,1,29.94,58.94,Month-to-month,No,Yes,Mailed check,1
CUST-004527,6,56.34,414.37,Two year,Fiber optic,No,Bank transfer,0
CUST-004528,31,108.33,3459.99,Month-to-month,Fiber optic,Yes,Bank transfer,1
CUST-004529,40,15.0,654.84,One year,Fiber optic,No,Electronic check,0
CUST-004530,2,81.81,242.56,Month-to-month,Fiber optic,Yes,Credit card,1
CUST-004531,9,80.97,782.68,One year,DSL,No,Credit card,1
CUST-004532,50,124.08,5980.62,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-004533,54,17.51,961.5,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-004534,2,113.29,326.39,Month-to-month,DSL,No,Electronic check,1
CUST-004535,36,48.22,1909.27,Two year,DSL,No,Bank transfer,0
CUST-004536,5,51.59,296.05,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-004537,52,28.34,1450.19,One year,DSL,No,Mailed check,0
CUST-004538,60,32.36,2031.59,Month-to-month,Fiber optic,No,Mailed check,0
CUST-004539,62,77.11,5145.67,Two year,Fiber optic,No,Electronic check,0
CUST-004540,43,31.63,1442.59,Month-to-month,Fiber optic,No,Credit card,0
CUST-004541,45,87.21,4223.94,One year,DSL,Yes,Electronic check,0
CUST-004542,66,45.11,3010.32,Two year,Fiber optic,Yes,Bank transfer,0
CUST-004543,44,28.61,1283.15,Month-to-month,Fiber optic,Yes,Credit card,1
CUST-004544,32,49.17,1785.67,Month-to-month,Fiber optic,No,Electronic check,1
CUST-004545,54,75.1,4479.66,Two year,Fiber optic,Yes,Electronic check,0
CUST-004546,42,56.68,2524.25,Month-to-month,No,Yes,Credit card,0
CUST-004547,60,66.03,4250.45,Month-to-month,DSL,No,Credit card,0
CUST-004548,37,85.89,3403.78,Month-to-month,Fiber optic,No,Electronic check,0
CUST-004549,62,97.47,5770.5,Two year,DSL,No,Mailed check,0
CUST-004550,3,55.7,222.35,Two year,No,No,Bank transfer,0
CUST-004551,2,33.67,108.58,One year,DSL,Yes,Bank transfer,0
CUST-004552,7,67.28,557.65,One year,Fiber optic,No,Bank transfer,0
CUST-004553,40,79.12,3233.59,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-004554,51,21.18,1184.35,Month-to-month,DSL,Yes,Bank transfer,0
CUST-004555,15,38.28,623.82,Month-to-month,No,No,Electronic check,0
CUST-004556,11,43.42,540.78,Month-to-month,DSL,Yes,Credit card,0
CUST-004557,61,58.77,3711.68,Month-to-month,DSL,No,Bank transfer,0
CUST-004558,54,42.17,2382.05,One year,Fiber optic,No,Mailed check,0
CUST-004559,46,86.21,4176.05,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-004560,35,16.85,645.87,Month-to-month,DSL,Yes,Mailed check,0
CUST-004561,30,17.61,584.89,Month-to-month,DSL,Yes,Mailed check,0
CUST-004562,1,54.98,107.49,Month-to-month,DSL,Yes,Electronic check,1
CUST-004563,13,59.73,851.09,Month-to-month,No,No,Bank transfer,1
CUST-004564,64,21.36,1476.68,Month-to-month,Fiber optic,No,Electronic check,0
CUST-004565,24,46.8,1162.24,Month-to-month,DSL,Yes,Mailed check,1
CUST-004566,50,52.97,2524.61,Month-to-month,Fiber optic,Yes,Credit card,0
CUST-004567,50,53.2,2589.98,One year,No,No,Bank transfer,0
CUST-004568,22,69.56,1532.64,Two year,No,No,Credit card,0
CUST-004569,14,45.15,661.77,One year,DSL,No,Bank transfer,0
CUST-004570,49,109.34,5262.78,One year,Fiber optic,Yes,Credit card,0
CUST-004571,6,79.65,586.21,Two year,DSL,No,Electronic check,1
CUST-004572,35,40.79,1447.99,Month-to-month,DSL,Yes,Bank transfer,0
CUST-004573,63,67.84,4615.21,One year,No,No,Mailed check,0
CUST-004574,51,68.72,3371.51,Month-to-month,No,No,Electronic check,0
CUST-004575,55,101.44,5580.38,Month-to-month,DSL,No,Electronic check,0
CUST-004576,5,46.99,283.4,Month-to-month,No,Yes,Electronic check,0
CUST-004577,14,88.02,1373.82,Month-to-month,Fiber optic,No,Electronic check,1
CUST-004578,19,66.26,1400.88,One year,Fiber optic,Yes,Mailed check,0
CUST-004579,21,109.75,2349.45,Month-to-month,Fiber optic,No,Electronic check,0
CUST-004580,13,103.73,1524.31,One year,Fiber optic,Yes,Credit card,0
CUST-004581,69,70.91,4546.24,Two year,No,No,Bank transfer,0
CUST-004582,11,57.13,715.45,Month-to-month,DSL,Yes,Credit card,0
CUST-004583,50,80.2,3815.85,Month-to-month,Fiber optic,No,Electronic check,1
CUST-004584,42,59.59,2619.44,Month-to-month,DSL,No,Electronic check,0
CUST-004585,43,115.41,5364.71,Month-to-month,No,No,Credit card,1
CUST-004586,15,67.35,1125.47,Two year,DSL,Yes,Mailed check,0
CUST-004587,22,52.83,1115.52,One year,Fiber optic,No,Credit card,1
CUST-004588,43,51.21,2202.92,One year,Fiber optic,Yes,Electronic check,0
CUST-004589,21,28.61,651.96,Month-to-month,DSL,No,Electronic check,0
CUST-004590,49,81.7,4225.42,One year,DSL,Yes,Mailed check,0
CUST-004591,2,40.4,122.87,One year,DSL,Yes,Bank transfer,0
CUST-004592,5,97.94,522.98,Month-to-month,Fiber optic,Yes,Electronic check,1
CUST-004593,52,26.21,1472.45,Month-to-month,DSL,Yes,Electronic check,0
CUST-004594,44,68.82,3309.87,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-004595,3,99.51,401.29,Month-to-month,Fiber optic,No,Electronic check,0
CUST-004596,64,15.0,986.14,Two year,No,Yes,Credit card,0
CUST-004597,0,125.55,128.71,One year,Fiber optic,No,Credit card,0
CUST-004598,68,52.24,3867.88,Month-to-month,DSL,No,Electronic check,0
CUST-004599,52,69.23,3715.31,Two year,No,No,Mailed check,0
CUST-004600,71,82.14,5857.8,Month-to-month,No,No,Mailed check,0
CUST-004601,68,86.78,6102.32,Month-to-month,Fiber optic,No,Electronic check,1
CUST-004602,22,73.22,1683.04,Two year,Fiber optic,No,Bank transfer,0
CUST-004603,54,94.92,5220.75,Two year,DSL,No,Credit card,0
CUST-004604,15,80.57,1175.33,One year,Fiber optic,No,Bank transfer,0
CUST-004605,33,117.83,4110.82,Month-to-month,Fiber optic,Yes,Credit card,1
